"id","platform","requests_handled","words_processed","avg_cpu_utilized","timestamp","success_rate","avg_vmemory_utilized","num_paragraphs"
1762,"lightsail",7,12603070,9.62857142857143,"2023-11-28 04:27:31.867549",1,46.22857142857142,40000
1763,"lightsail",7,12603070,9.62857142857143,"2023-11-28 04:27:34.288944",1,46.22857142857142,40000
1766,"lightsail",7,12603751,9.157142857142858,"2023-11-28 04:28:31.865575",1,50.957142857142856,40000
1767,"lightsail",7,12603751,9.157142857142858,"2023-11-28 04:28:34.294766",1,50.957142857142856,40000
1770,"lightsail",5,11251438,9.219999999999999,"2023-11-28 04:29:31.943082",1,48.86,50000
1771,"lightsail",6,13501825,9.333333333333334,"2023-11-28 04:29:34.289112",1,49.65,50000
1774,"lightsail",6,13497929,9.583333333333334,"2023-11-28 04:30:31.866638",1,57.85,50000
1775,"lightsail",5,11247542,9.52,"2023-11-28 04:30:34.29062",1,58.7,50000
1778,"lightsail",5,11254883,9.86,"2023-11-28 04:31:31.951333",1,57.46,50000
1779,"lightsail",6,13503622,9.799999999999999,"2023-11-28 04:31:34.290069",1,57.949999999999996,50000
1782,"lightsail",6,13496290,9.85,"2023-11-28 04:32:31.942492",1,64.7,50000
1783,"lightsail",5,11247551,9.919999999999998,"2023-11-28 04:32:35.043869",1,65.56,50000
1786,"lightsail",6,13494321,9.383333333333335,"2023-11-28 04:33:31.870595",1,65.89999999999999,50000
1787,"lightsail",6,13494321,9.383333333333335,"2023-11-28 04:33:34.290245",1,65.89999999999999,50000
1790,"lightsail",5,11246142,9.36,"2023-11-28 04:34:31.870695",1,66.08000000000001,50000
1791,"lightsail",6,13498917,9.416666666666666,"2023-11-28 04:34:34.292225",1,66.18333333333332,50000
1794,"lightsail",6,13510282,10.499999999999998,"2023-11-28 04:35:31.940773",1,68.05,50000
1795,"lightsail",5,11257507,10.66,"2023-11-28 04:35:35.345135",1,68.32000000000001,50000
1802,"lightsail",3,6747305,7.566666666666667,"2023-11-28 04:37:58.390754",1,35.699999999999996,50000
1803,"lightsail",4,8996837,8.125,"2023-11-28 04:38:00.812243",1,36.075,50000
1806,"lightsail",6,13496106,9.816666666666666,"2023-11-28 04:38:58.207367",1,42.21666666666667,50000
1807,"lightsail",5,11246574,9.82,"2023-11-28 04:39:00.990799",1,43.220000000000006,50000
1810,"lightsail",6,13502503,9.25,"2023-11-28 04:39:58.16507",1,42.949999999999996,50000
1813,"lightsail",6,13508217,10.416666666666668,"2023-11-28 04:40:58.165542",1,48.75,50000
1814,"lightsail",6,13508217,10.416666666666668,"2023-11-28 04:41:05.213834",1,48.75,50000
1817,"lightsail",6,13504798,10.250000000000002,"2023-11-28 04:41:58.164698",1,46.666666666666664,50000
1818,"lightsail",6,13504798,10.250000000000002,"2023-11-28 04:42:00.812161",1,46.666666666666664,50000
1821,"lightsail",6,13500098,10.1,"2023-11-28 04:42:58.162123",1,55.78333333333333,50000
1822,"lightsail",6,13500098,10.1,"2023-11-28 04:43:00.806254",1,55.78333333333333,50000
1825,"lightsail",5,11240400,9.5,"2023-11-28 04:43:58.206519",1,53.58,50000
1826,"lightsail",6,13492109,9.416666666666666,"2023-11-28 04:44:00.807201",1,53.949999999999996,50000
1829,"lightsail",6,13501242,9.583333333333332,"2023-11-28 04:44:58.208297",1,59.699999999999996,50000
1830,"lightsail",6,13500409,9.783333333333333,"2023-11-28 04:45:00.899297",1,61.25,50000
1833,"lightsail",6,13503308,9.766666666666666,"2023-11-28 04:45:58.207603",1,54.01666666666666,50000
1834,"lightsail",6,13501448,9.6,"2023-11-28 04:46:00.806713",1,52.583333333333336,50000
1837,"lightsail",6,13500815,9.700000000000001,"2023-11-28 04:46:58.204823",1,58.666666666666664,50000
1838,"lightsail",6,13501349,9.833333333333334,"2023-11-28 04:47:00.806487",1,57.083333333333336,50000
1841,"lightsail",6,13499226,9.066666666666668,"2023-11-28 04:47:58.215954",1,49.43333333333334,50000
1842,"lightsail",5,11249676,8.88,"2023-11-28 04:48:01.393615",1,50.36666666666667,50000
